Id,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,FullBath,GarageCars,SalePrice,SalePrice_Log,Nbhd_Num,ExtQual_Num,BsmtQual_Num,KQual_Num,GrLivArea_Log
636,6,1914,1995,1440,2,0,200000,12.206072645530174,1,1,1,1,8.130059039992796
637,2,1936,1950,264,1,0,60000,11.002099841204238,1,1,1,1,6.684611727667927
638,5,1954,1954,811,2,1,93000,11.440354772135393,1,1,1,3,7.234898420314831
639,5,1910,1950,796,1,0,85000,11.350406535472453,1,1,1,2,6.679599185844383
640,8,2006,2006,1520,2,3,264561,12.485827127509431,2,2,2,4,7.356918242356021
641,8,2003,2004,1518,1,2,274000,12.520883385370206,3,1,3,4,7.325148957955575
642,7,2001,2001,1057,2,2,226000,12.328290278254423,2,2,2,3,7.564757012905729
643,8,1972,1995,1952,2,2,345000,12.751299696013497,2,2,2,4,7.902487437162855
644,5,1969,1969,780,2,2,152000,11.931635799828413,2,1,1,2,7.3901814282264295
645,9,2009,2009,1766,2,3,370878,12.823628446539173,2,1,3,4,7.476472381163905
646,6,1971,1971,981,1,2,143250,11.872346634576987,2,1,1,2,6.8885724595653635
647,5,1950,1950,0,1,2,98300,11.495779306135258,2,1,1,2,6.954638864880987
648,6,1953,1953,1094,1,2,155000,11.951180395901384,1,1,1,2,6.9975959829819265
649,6,1966,1966,756,1,2,155000,11.951180395901384,2,1,1,2,7.516977224604321
650,4,1970,1970,630,1,0,84500,11.344506813345266,1,1,2,2,6.4457198193855785
651,7,2007,2007,813,2,2,205950,12.235388699864227,2,2,2,3,7.417580402414544
652,4,1940,1950,755,1,1,108000,11.589886506106357,1,1,1,2,7.31986492980897
653,7,1996,1996,880,2,2,191000,12.160028707028767,2,2,2,3,7.447751280047908
654,6,1906,1995,756,1,1,135000,11.813030057420567,1,1,1,2,7.292337176173877
655,8,1995,1995,2109,2,3,350000,12.765688433465597,3,2,2,3,7.655864017616056
656,6,1971,1971,525,1,1,88000,11.385092093460344,1,1,1,2,6.9957661563048505
657,5,1959,2006,1053,1,1,145500,11.887931365593685,2,2,1,3,6.959398512133975
658,7,1931,2000,776,1,1,149000,11.911701584927597,2,1,2,2,7.31455283232408
659,6,1948,1950,912,1,1,97500,11.487607656985938,2,1,1,2,7.284820912568604
660,5,1964,1999,1486,1,2,167000,12.025749091398891,1,1,1,2,7.303843225277705
661,7,1976,1976,793,2,2,197900,12.195517131590657,2,1,2,2,7.5678626054638825
662,8,1994,2005,1629,2,3,402000,12.904207367601158,3,2,2,3,7.803026643632217
663,6,1968,1968,1392,1,2,110000,11.608235644774552,2,1,1,2,7.238496840894365
664,4,1972,1972,1138,2,2,137500,11.831379196088763,1,1,2,2,7.074116816197362
665,8,2005,2006,2077,1,3,423000,12.955127458028414,2,2,3,4,7.64826303090192
666,8,2000,2000,1406,2,2,230500,12.348006141418841,2,2,2,3,7.568379267836522
667,6,1965,1979,1021,2,2,129000,11.76756768334381,2,1,2,2,7.77485576666552
668,6,1994,1998,1408,2,2,193500,12.173032791451973,2,1,2,3,7.425953657077541
669,5,1956,1987,1188,1,2,168000,12.031719258385396,1,1,1,2,7.270312886079025
670,4,1922,1950,700,1,1,137500,11.831379196088763,2,1,1,1,7.07326971745971
671,6,2005,2005,738,2,2,173500,12.063932878369052,2,2,2,3,7.297091005160418
672,6,1925,1950,672,2,1,103600,11.54829260880752,1,1,1,2,7.221835825288449
673,6,1977,1977,1208,1,2,165000,12.013700752882718,2,2,2,2,7.0967213784947605
674,6,1957,2004,1477,2,2,257500,12.458774999085929,2,1,1,3,7.516977224604321
675,6,1965,1965,1136,1,1,140000,11.84939770159144,2,1,1,2,7.035268599281097
676,6,1978,1978,855,2,2,148500,11.908340237224891,1,1,1,2,7.273092595999522
677,4,1900,1950,1095,2,3,87000,11.37366339763672,1,1,1,2,7.480992162869525
678,5,1924,2006,768,1,1,109500,11.603679828238693,1,2,1,3,6.674561391814426
679,8,2008,2008,2046,2,3,372500,12.827992316801751,3,2,3,3,7.6236419465115715
680,5,1961,1961,988,1,2,128500,11.763684183317412,1,1,1,2,6.895682697747868
681,6,1980,1980,923,2,1,143000,11.870599909242044,2,1,2,2,6.827629234502852
682,5,1932,2000,793,1,1,159434,11.979385322467598,1,1,1,2,7.326465613840322
683,6,1996,1997,1291,1,2,173000,12.061046873479915,2,1,2,3,7.1631723908466425
684,9,2002,2002,1626,2,3,285000,12.560244459250788,2,2,2,3,7.419380582918692
685,7,1998,1998,1195,2,2,221000,12.30591798049989,3,2,2,2,7.516977224604321
686,7,1984,1984,1190,2,2,207500,12.24288661865289,3,2,2,3,7.644919344958857
687,7,2007,2007,874,3,2,227875,12.336552511980964,2,2,2,3,7.473637108496206
688,7,2004,2004,551,2,2,148800,11.910358401381128,2,2,2,3,7.004881989712859
689,8,2007,2007,1419,2,2,392000,12.8790171187726,3,2,2,3,7.257707677160043
690,6,2005,2006,1362,2,2,194700,12.17921519136029,3,2,2,3,7.216709486709457
691,6,2004,2004,848,1,2,141000,11.856515169360305,2,2,2,3,6.742880635791903
692,10,1994,1995,2444,3,3,755000,13.534473028231162,3,1,3,4,8.370084326378025
693,7,1989,1990,1210,2,2,335000,12.721885810807203,2,2,2,3,7.831617276352611
694,5,1921,1968,1073,1,1,108480,11.594321103174222,1,1,1,2,6.9782137426306985
695,5,1936,1950,927,1,2,141500,11.86005499606543,1,1,1,2,7.338888133838879
696,6,1987,1987,1112,2,2,176000,12.078239274020289,2,1,2,3,7.036148493750536
697,5,1921,1950,616,1,1,89000,11.396391648714276,1,1,1,2,6.423246963533519
698,5,1952,1952,980,1,1,123500,11.72399643505017,1,1,3,2,7.045776576879511
699,5,1965,2009,894,1,1,138500,11.83862560460953,1,1,1,2,6.795705775173514
700,7,2004,2004,1391,2,2,196000,12.185869938212655,2,2,2,3,7.237778191923443
701,8,2002,2002,1800,2,3,312500,12.652359748158593,2,2,3,3,7.495541943884256
702,7,1969,1969,1164,1,2,140000,11.84939770159144,2,1,1,2,7.059617628291383
703,8,2006,2006,1234,2,3,361919,12.799175708864519,3,1,3,4,7.853993087224244
704,5,1900,1996,360,2,2,140000,11.84939770159144,1,1,2,3,7.502186486602924
705,7,2004,2005,1473,2,2,213000,12.269047444691562,2,2,2,3,7.302496423727326
706,4,1930,1950,0,2,0,55000,10.915088464214607,1,1,1,1,6.9957661563048505
707,7,1971,2002,1643,2,2,302000,12.618182296357007,2,1,2,3,7.508787170634276
708,8,2006,2006,1324,2,2,254000,12.445089546000673,3,2,2,3,7.188412736496954
709,7,2007,2007,728,2,2,179540,12.09815330331068,2,2,2,3,7.283448228756631
710,5,1966,1966,876,1,1,109900,11.607326140391713,1,1,1,2,6.806829360392176
711,3,1935,2003,270,1,0,52000,10.858998997563564,1,2,1,2,6.591673732008658
712,4,1900,1950,859,1,1,102776,11.540307141711446,1,1,1,2,7.071573364211532
713,8,1988,1989,1228,2,2,189000,12.14950229404178,3,2,2,3,7.113142108707088
714,4,1970,1970,960,1,2,129000,11.76756768334381,1,1,1,2,6.866933284461882
715,6,1976,2005,725,2,2,130500,11.779128505744886,1,2,1,3,7.2991214627108
716,6,1974,1974,1064,2,2,165000,12.013700752882718,2,1,2,2,7.2078598714324755
717,7,1890,1998,718,1,2,159500,11.979799201207037,1,1,1,2,7.845416036592485
718,5,1973,2000,1176,1,2,157000,11.964001084330445,2,1,2,3,7.071573364211532
719,7,1993,1994,1311,2,3,341000,12.739637756265655,3,2,2,3,7.790696031174738
720,5,1969,1969,971,1,1,128500,11.763684183317412,2,1,2,2,6.878326468291325
721,8,1985,1985,1742,2,2,275000,12.524526376648708,3,2,2,3,7.462789157412448
722,6,2004,2004,848,1,2,143000,11.870599909242044,2,2,2,3,6.742880635791903
723,4,1970,1970,864,1,2,124500,11.732060994886899,2,1,1,2,6.761572768804055
724,4,1954,1972,941,2,1,135000,11.813030057420567,1,1,1,2,7.293017679772782
725,9,2007,2008,1698,2,3,320000,12.676076274775909,1,1,3,4,7.437206366871292
726,4,1970,1970,864,1,2,120500,11.699405031912846,2,1,1,3,6.761572768804055
727,6,1988,2007,880,2,2,222000,12.310432660854417,2,2,2,3,7.426549072397305
728,7,2007,2007,1232,2,2,194500,12.178187442040638,2,2,2,3,7.116394144093465
729,5,1958,1958,1584,2,3,110000,11.608235644774552,2,1,1,2,7.4821189235521155
730,4,1925,1950,780,1,2,103000,11.542484267211773,1,1,1,2,7.0967213784947605
731,8,1995,1996,1595,2,2,236500,12.373703486914124,3,2,2,3,7.38770923908104
732,7,2003,2003,868,2,2,187500,12.141534124392603,2,2,3,3,7.044032897274685
733,7,1998,1999,1153,2,2,222500,12.312682380588432,2,2,2,3,7.616283561580385
734,5,1961,1983,864,1,1,131400,11.786001385032646,1,1,1,2,7.042286171939743
735,5,1968,1968,948,1,1,108000,11.589886506106357,1,1,1,2,6.854354502255021
736,7,1914,1970,880,1,2,163000,12.0015054797889,1,1,2,2,7.477604243197589
737,3,1950,1950,0,2,2,93500,11.44571671527678,2,1,1,2,6.946975992135418
738,8,2005,2005,893,2,3,239900,12.387977448827787,2,2,2,3,7.496097345175956
739,5,1987,1988,1200,3,0,179000,12.095141084822892,1,1,2,2,7.090076835776092
740,7,2004,2004,864,2,2,190000,12.154779351142624,2,2,2,3,7.454719949364001
741,5,1910,2002,264,2,2,132000,11.790557201568507,1,1,1,2,7.266827347520591
742,6,1961,1996,912,1,1,142000,11.863582336583399,1,1,1,3,6.815639990074331
743,7,2000,2001,1349,2,2,179000,12.095141084822892,2,1,2,2,7.207118856207756
744,5,1963,1999,520,2,2,175000,12.072541252905651,1,1,2,2,7.288927694521257
745,8,1993,1993,1337,2,2,180000,12.100712129872347,3,2,2,3,7.198183577101943
746,8,1976,1996,1142,3,2,299800,12.610870864650634,2,1,1,3,7.906547232368036
747,7,2000,2000,952,2,2,236000,12.371587084007746,2,2,2,3,7.721348612617949
748,7,1880,2003,1240,1,4,265979,12.491172637278908,1,2,1,3,7.878534196140362
749,7,1996,1996,1720,2,2,260400,12.46997418931655,3,2,2,3,7.450079569807499
750,4,1945,1950,0,2,1,98000,11.49272275765271,1,1,1,2,7.332369205929062
751,4,1910,2004,576,1,0,96500,11.477298287327077,1,1,1,2,7.038783541388542
752,7,2003,2003,660,2,2,162000,11.99535161421452,2,2,2,3,7.1853870155804165
753,6,1997,1997,1479,2,2,217000,12.287652632522597,2,1,2,3,7.309212365692763
754,8,2005,2005,1030,2,3,275500,12.526342907575106,3,2,2,4,7.6487397889562425
755,6,1969,2005,1026,1,2,156000,11.957611286231675,2,1,1,3,6.933423025730715
756,6,1999,1999,729,2,2,172500,12.058152515453552,2,1,2,2,7.293697720601438
757,8,2007,2007,866,2,2,212000,12.26434155365415,2,2,2,3,7.477604243197589
758,6,1978,1978,672,2,2,158900,11.976030352524807,1,1,1,2,7.234177179749849
759,7,1999,1999,744,2,2,179400,12.097373228606832,2,1,2,2,7.313886831633462
760,8,1995,1995,1318,2,3,290000,12.577636201962656,3,2,2,3,7.836369760545124
761,6,1959,1959,864,1,1,127500,11.755871643580617,2,1,1,2,6.761572768804055
762,5,1924,1950,1145,1,2,100000,11.512925464970229,1,1,1,1,7.170888478512505
763,7,2009,2009,756,2,2,215200,12.279323107269766,2,1,2,3,7.344072850573066
764,8,1999,1999,1252,2,3,337000,12.727838209334498,3,2,2,3,7.768533300926033
765,8,1995,1996,1494,1,2,270000,12.506177237980511,2,2,2,4,7.309212365692763
766,9,2008,2008,1498,2,2,264132,12.484204257170104,2,2,2,4,7.317212408359839
767,7,1988,1988,980,2,2,196500,12.188417710291453,2,1,2,2,7.446585099157725
768,6,1940,1985,983,2,1,160000,11.982929094215963,2,1,2,2,7.4673710669175595
769,7,2004,2005,1860,2,2,216837,12.28690119819279,2,2,2,3,7.515344571180436
770,8,2003,2003,1650,3,3,538000,13.195613839143922,3,1,2,4,8.095293776844649
771,5,1982,1982,858,1,2,134900,11.812289042195847,1,1,2,2,6.754604099487962
772,4,1951,1951,836,1,2,102000,11.532728092266408,1,1,1,2,7.106606137727303
773,6,1976,1976,1029,1,2,107000,11.580584113444043,1,1,1,2,7.018401799069201
774,5,1958,1958,912,1,1,114500,11.648330101976432,2,1,1,2,6.815639990074331
775,8,2006,2006,1935,2,3,395000,12.886641043883259,3,2,2,3,7.587310506022615
776,6,1998,1998,1204,2,2,162000,11.99535161421452,2,1,3,2,7.093404625868766
777,7,2005,2006,1614,2,3,221500,12.308177868467327,2,2,2,3,7.3864708488298945
778,5,1974,1974,864,1,2,142500,11.867097278690842,1,1,1,2,6.795705775173514
779,5,1977,1977,0,2,2,144000,11.877568578558138,2,1,1,2,7.61085279039525
780,6,1977,1977,975,1,2,135000,11.813030057420567,2,1,2,2,6.911747300251674
781,7,1995,1996,1237,2,2,176000,12.078239274020289,2,1,2,2,7.133295954896068
782,6,1992,1992,761,2,2,175900,12.077670930725649,2,2,2,3,7.3796321526095525
783,7,2001,2002,1413,2,2,187100,12.139398512262181,2,2,2,3,7.265429723253953
784,5,1978,1978,1097,1,2,165500,12.016726473799254,2,1,2,3,7.01211529430638
785,6,1914,2001,742,2,0,128000,11.759785542901755,1,1,1,2,7.302496423727326
786,6,1967,1967,1372,2,2,161500,11.992260421644849,2,1,1,2,7.201916317531627
787,5,1915,1950,686,2,1,139000,11.842229212112828,1,1,1,2,7.409741954080923
788,7,2004,2004,956,2,2,233000,12.358793732547838,2,2,2,3,7.642044402873258
789,4,1954,2000,901,1,1,107900,11.588960151246226,1,1,1,2,6.803505257608338
790,6,1966,2007,832,2,2,187500,12.141534124392603,2,1,1,3,7.643482907077201
791,7,2005,2006,1145,2,2,160200,11.984178313616395,2,2,2,3,7.0431599159883405
792,6,1976,1976,1029,1,2,146800,11.896826395162552,2,1,2,2,6.967909201801884
793,7,1996,1997,1117,2,2,269790,12.50539915757667,3,2,2,2,7.607381425639791
794,8,2007,2007,1496,2,2,225000,12.323855681186558,2,2,2,3,7.310550158534422
795,7,1994,1996,712,2,2,194500,12.178187442040638,2,2,2,3,7.546974117516527
796,6,1980,1981,650,2,2,171000,12.049418835484797,2,1,2,2,7.355001921105257
797,6,1977,1977,660,1,2,143500,11.874090314181814,1,1,1,2,7.158513997329321
798,5,1953,1953,773,1,1,110000,11.608235644774552,2,1,1,2,6.650279048587422
799,9,2008,2009,1926,3,3,485000,13.091904169919621,3,1,3,4,8.0519780789023
800,5,1937,1950,731,1,1,175000,12.072541252905651,1,1,2,3,7.477604243197589
801,6,1997,1997,616,2,2,200000,12.206072645530174,2,1,2,3,7.431299675155903
802,4,1916,1990,1196,1,2,109900,11.607326140391713,1,1,1,2,7.086737934510577
803,7,2005,2005,728,2,2,189000,12.14950229404178,2,2,2,3,7.283448228756631
804,9,2008,2009,1734,3,3,582933,13.275827535915461,3,1,3,4,7.945201132412759
805,5,1954,1954,936,1,1,118000,11.678439903447801,2,1,1,2,7.028201432058005
806,7,2008,2008,1417,2,2,227680,12.33569641332368,2,2,2,4,7.2640301428995295
807,5,1967,1967,980,2,1,135500,11.816726919301892,2,1,1,2,6.887552571664617
808,5,1923,2004,1324,1,2,223500,12.31716669303576,1,1,1,3,7.362645270417825
809,5,1966,1966,1024,1,2,159950,11.982616545377663,2,1,1,2,6.990256500493881
810,5,1898,1965,849,2,2,106000,11.571194373094205,1,1,1,2,7.6676260915849905
811,6,1974,1999,1040,1,2,181000,12.106252310247962,2,1,1,3,7.1770187659099
812,6,2004,2004,848,1,2,144500,11.881034786534624,2,2,2,3,6.742880635791903
813,5,1952,1952,540,1,2,55993,10.932981961904135,1,1,1,1,6.950814768442584
814,6,1958,1958,1442,1,1,157900,11.969717200243734,2,1,1,2,7.273786317844895
815,5,1918,1950,686,1,1,116000,11.661345470088502,1,1,1,1,7.1308988302963465
816,7,1998,1998,1649,2,2,224900,12.323411137947407,2,1,2,3,7.415175109613295
817,5,1954,1954,1008,1,1,137000,11.827736204810263,2,1,1,2,6.915723448631314
818,8,2002,2002,1568,2,3,271000,12.509874099861838,2,2,2,3,7.4318919168078
819,6,1971,1971,1010,1,2,155000,11.951180395901384,2,1,1,2,6.9584483932976555
820,7,2009,2010,1358,2,2,224000,12.319401330837177,3,2,2,3,7.213768308118642
821,7,2003,2003,798,2,2,183000,12.117241431823558,2,2,2,3,7.402451520818244
822,4,1953,1953,936,1,2,93000,11.440354772135393,1,1,1,2,6.841615476477592
823,7,2003,2003,847,2,2,225000,12.323855681186558,2,2,2,3,7.457609289715606
824,6,1940,1950,778,2,1,139500,11.845819880243557,1,1,1,2,7.305860032684009
825,8,2006,2006,1489,2,2,232600,12.3570755190667,2,2,2,3,7.305860032684009
826,10,2007,2008,2078,2,3,385000,12.86099861326992,3,1,3,4,7.642044402873258
827,5,1924,1950,784,1,0,109500,11.603679828238693,1,1,1,3,6.664409020350408
828,7,2001,2001,1454,2,2,189000,12.14950229404178,2,2,2,3,7.2682230211595655
829,5,1967,1967,1013,2,2,185000,12.128111104060462,2,1,1,2,7.661997558901893
830,7,2005,2005,600,2,2,147400,11.900905258737373,2,2,2,3,7.109062135687172
831,6,1957,1957,1392,1,2,166000,12.01974306733868,2,1,1,2,7.238496840894365
832,7,2005,2005,600,2,2,151000,11.925035115797062,2,1,2,3,7.090076835776092
833,7,2003,2003,941,2,2,237000,12.375815420117268,2,2,2,3,7.511524648390866
834,6,1964,1964,1516,1,2,167000,12.025749091398891,2,1,1,2,7.323830566202317
835,5,1961,1961,1144,1,2,139950,11.8490404949436,2,1,1,2,7.042286171939743
836,4,1950,1995,1067,2,2,128000,11.759785542901755,1,1,2,3,6.9726062513017535
837,5,1948,1973,1559,1,2,153500,11.941455846009388,1,1,1,2,7.351799869057777
838,6,1973,1973,483,1,1,100000,11.512925464970229,1,1,1,2,6.894670039433482
839,5,1995,2006,1099,1,1,144000,11.877568578558138,2,1,2,3,7.002155954403621
840,5,1946,1995,768,1,1,130500,11.779128505744886,1,1,1,2,7.090076835776092
841,6,1925,1950,672,2,1,140000,11.84939770159144,1,1,1,1,7.301147805856032
842,5,1904,2002,650,2,2,157500,11.967180737247824,1,1,1,3,7.338888133838879
843,6,1966,1966,1127,1,2,174900,12.071969661006694,2,1,1,2,7.060476365999801
844,5,1961,1961,1800,2,0,141000,11.856515169360305,2,1,1,2,7.495541943884256
845,5,1915,1950,876,1,3,153900,11.94405831982697,1,1,1,2,7.255591274253665
846,5,1975,1981,1390,2,2,171000,12.049418835484797,1,1,2,2,7.438971592395862
847,7,1993,1993,740,2,2,213000,12.269047444691562,2,2,2,3,7.4815557019095165
848,5,1972,1972,864,1,1,133500,11.801856756822442,2,1,1,2,6.761572768804055
849,6,1908,1997,907,3,2,240000,12.388394202324129,2,1,1,2,7.765569081097317
850,6,1976,1994,528,2,2,187000,12.138863895836725,2,2,1,2,7.5256399750415355
851,6,2003,2003,848,1,2,131500,11.786762130599957,2,2,2,3,6.742880635791903
852,8,2003,2003,1273,2,2,215000,12.2783933071098,2,2,2,3,7.283448228756631
853,7,1941,1950,918,2,1,164000,12.007621706806335,2,1,1,2,7.406103381237015
854,6,1964,1964,1127,1,2,158000,11.970350312009105,2,1,1,2,7.275864600546533
855,5,1955,1974,1763,1,2,170000,12.043553716032399,1,1,1,2,7.483806687665835
856,5,1962,2010,1040,1,1,127000,11.751942365440728,1,1,1,2,6.946975992135418
857,6,1978,1978,940,1,2,147000,11.898187865760873,2,1,2,2,6.933423025730715
858,6,1994,1995,702,2,2,174000,12.066810578196666,2,1,2,2,7.300472814267799
859,7,1976,1976,1090,2,2,152000,11.931635799828413,2,1,2,2,7.222566018822171
860,6,1968,1984,1054,2,2,250000,12.429216196844383,2,1,1,3,7.8838232148921525
861,7,1918,1998,912,1,1,189950,12.154516158615772,2,2,1,3,7.262628600974241
862,5,1965,1965,1039,1,2,131500,11.786762130599957,1,1,1,2,6.946013991099227
863,6,1984,1985,1040,2,2,152000,11.931635799828413,2,1,2,2,7.00033446027523
864,5,1959,1959,1148,1,1,132500,11.794337924408413,2,1,1,2,7.045776576879511
865,7,2007,2008,1372,2,2,250580,12.431533509799543,2,2,3,3,7.22402480828583
866,5,1970,1970,1002,1,2,148500,11.908340237224891,2,1,1,2,6.90975328164481
867,8,2006,2007,1638,2,3,248900,12.424806488355683,2,2,2,3,7.406103381237015
868,4,1961,1961,1040,1,2,129000,11.76756768334381,1,1,1,1,7.02108396428914
869,5,1948,1950,0,2,2,169000,12.037653993905211,2,1,1,2,7.749322464660356
870,7,1993,1994,1050,2,2,236000,12.371587084007746,2,2,2,3,7.575071699507561
871,5,1962,1962,894,1,1,109500,11.603679828238693,2,1,1,2,6.795705775173514
872,6,1998,1998,804,2,2,200500,12.20856952572876,2,1,2,3,7.427738840532894
873,5,1953,1996,105,1,2,116000,11.661345470088502,2,2,1,3,6.813444599510896
874,5,1949,1950,832,1,1,133000,11.79810440720389,2,2,1,2,7.145196134997171
875,5,1941,1950,676,1,1,66500,11.104957226643945,1,1,1,2,7.030857476116121
876,8,2007,2007,1184,2,2,303477,12.623061104072981,2,2,2,4,7.867105500316739
877,4,1963,1963,1064,1,2,132250,11.792449349720545,2,1,1,2,6.946975992135418
878,9,2004,2005,1462,2,3,350000,12.765688433465597,3,2,3,4,7.707062655370473
879,5,1961,1995,1109,1,2,148000,11.904967552746252,1,1,1,3,7.051855622955894
880,5,1978,2005,864,1,1,136500,11.824079893607152,2,2,1,2,6.761572768804055
881,5,2005,2006,1090,1,2,157000,11.964001084330445,1,1,3,2,6.993932975223189
882,7,1990,1991,1156,2,2,187500,12.141534124392603,2,2,2,3,7.448333860897476
883,6,1992,1993,808,2,2,178000,12.089538829274222,2,1,2,2,7.373374309910049
884,4,1912,1950,795,1,1,118500,11.682668239557323,1,2,1,2,7.709756864454165
885,5,1967,1967,892,1,1,100000,11.512925464970229,2,1,1,2,6.79346613258001
886,9,1999,2000,1698,2,2,328900,12.703509032177148,2,2,3,3,7.443663683115591
887,5,1959,2005,1626,2,2,145000,11.884489021402711,2,1,1,2,7.445417556701687
888,5,1955,1955,816,1,1,135500,11.816726919301892,1,1,1,2,7.239214973779806
889,8,1970,1970,2217,2,2,268000,12.498742259492994,2,2,1,3,7.7039102096163115
890,6,1953,1953,1505,1,2,149500,11.915051671812877,2,1,1,2,7.316548177182976
891,5,1949,2006,672,1,2,122900,11.719126295554126,2,1,1,2,6.828712071641684
892,6,1978,1978,918,2,2,172500,12.058152515453552,1,1,1,2,7.428333194190806
893,6,1963,2003,1059,1,1,154500,11.947949375319936,1,1,1,2,6.97354301952014
894,5,1954,1954,1383,1,1,165000,12.013700752882718,1,1,2,2,7.232010331664759
895,5,1979,1979,0,2,2,118858,11.685684782260491,2,1,1,2,7.336285660021297
896,6,1963,1963,780,1,2,140000,11.84939770159144,2,1,1,2,7.493317248862145
897,4,1936,1950,951,1,1,106500,11.575900264131617,1,1,1,2,6.85751406254539
898,5,1979,1979,0,2,2,142953,11.870271183889114,2,1,1,2,7.7142311448490855
899,9,2009,2010,2330,2,3,611657,13.323926946863102,3,1,3,4,7.768110378525988
900,5,1961,1994,912,1,1,135000,11.813030057420567,1,1,1,2,7.119635638017636
901,4,1971,1971,858,1,1,110000,11.608235644774552,2,1,1,2,6.754604099487962
902,5,1957,2000,992,1,1,153000,11.938193200374572,2,1,1,2,7.174724309836376
903,7,2003,2003,783,2,2,180000,12.100712129872347,2,2,2,3,7.319202458767849
904,7,2006,2006,1670,2,3,240000,12.388394202324129,2,2,2,3,7.4205789054108005
905,5,1967,1967,876,1,1,125500,11.740061037553975,1,1,1,2,6.804614520062624
906,5,1954,1954,1056,1,1,128000,11.759785542901755,2,1,1,2,6.968850378341948
907,8,2006,2006,1623,2,3,255000,12.449018824140563,2,2,2,3,7.400009517162692
908,7,1936,1987,1017,1,1,250000,12.429216196844383,2,2,2,3,7.6290038896529575
909,5,1983,1983,864,1,2,131000,11.782952602183288,2,1,2,2,6.804614520062624
910,6,2005,2005,742,2,2,174000,12.066810578196666,2,2,2,3,7.302496423727326
911,5,1960,1960,1105,2,2,154300,11.946654038351252,2,1,1,2,7.729295674310482
912,5,1977,1989,1268,1,1,143500,11.874090314181814,2,1,2,3,7.145196134997171
913,5,1925,1950,768,1,1,88000,11.385092093460344,1,1,1,2,6.922643891475888
914,5,1949,1950,1001,2,3,145000,11.884489021402711,2,1,1,2,7.601901959875166
915,6,2009,2009,612,2,2,173733,12.065274916913605,2,2,2,3,7.1098794630722715
916,4,1970,1970,546,1,1,75000,11.225243392518447,1,1,1,2,6.9957661563048505
917,2,1949,1950,480,0,1,35311,10.47194980911048,1,1,1,2,6.173786103901937
918,4,1956,1956,1134,1,1,135000,11.813030057420567,1,1,1,2,7.113956109566034
919,7,1991,1991,1104,2,3,238000,12.380025952653611,2,2,3,3,7.6624678152002375
920,6,1958,2002,1184,1,2,176500,12.081076155355488,2,1,2,2,7.254177846456518
921,6,1994,1994,928,2,2,201000,12.211060187041213,2,2,2,3,7.450660796211539
922,5,1900,2003,1272,2,0,145900,11.890676734510876,1,1,1,2,7.696212639346407
923,6,2005,2006,1316,2,2,169990,12.043494890772815,2,2,2,3,7.182352111885263
924,6,1993,1994,1604,2,2,193000,12.170445467887022,2,2,2,3,7.388327859577107
925,6,1980,1980,1686,2,2,207500,12.24288661865289,2,1,2,2,7.430114138561801
926,5,1977,1977,1126,2,2,175000,12.072541252905651,2,1,2,4,7.026426808699636
927,8,2003,2004,1181,2,3,285000,12.560244459250788,3,2,2,4,7.772331575169614
928,7,1968,1968,832,2,2,176000,12.078239274020289,2,1,1,2,7.589841512182657
929,8,2001,2001,1753,2,2,236500,12.373703486914124,2,2,2,4,7.488852955733459
930,7,1997,1997,964,2,2,222000,12.310432660854417,2,1,2,3,7.71244383427499
931,8,2007,2007,1466,2,3,201000,12.211060187041213,2,2,2,3,7.290292882446597
932,5,1965,1965,925,1,1,117500,11.67419361256635,2,1,1,2,6.829793737512425
933,9,2006,2006,1905,2,3,320000,12.676076274775909,2,1,3,4,7.552237287560802
934,7,2004,2004,1500,2,2,190000,12.154779351142624,2,2,2,3,7.313220387090301
935,7,1960,2007,585,2,2,242000,12.396693005138824,2,1,2,3,7.634820677745543
936,4,1926,1953,600,1,2,79900,11.288531131754366,1,1,1,2,6.616065185132817
937,7,2003,2003,1176,2,2,184900,12.127570417375216,2,2,2,3,7.090076835776092
938,7,2005,2005,1113,2,2,253000,12.441144767709657,2,2,2,3,7.58629630715272
939,7,2006,2006,1391,2,3,239799,12.38755635142507,2,2,2,3,7.581719640125308
940,7,1940,1950,1032,2,1,244400,12.406561506279576,2,1,1,2,7.784473235736469
941,6,1976,1976,1728,2,2,150900,11.924372644755941,2,1,1,2,7.454719949364001
942,7,1999,1999,992,2,2,214000,12.273731294003989,2,2,2,3,7.630461261783627
943,4,1977,1977,1440,2,0,150000,11.918390573078392,1,1,2,2,7.272398392570047
944,5,1967,1967,1632,2,2,143000,11.870599909242044,2,1,1,2,7.397561535524052
945,6,1958,1958,819,1,2,137500,11.831379196088763,2,1,1,3,7.203405521083095
946,5,1890,1996,1088,1,2,124900,11.73526869611367,1,1,1,2,7.533158807455563
947,5,1959,1959,1144,1,1,143000,11.870599909242044,2,1,1,2,7.042286171939743
948,8,2002,2003,1616,2,3,270000,12.506177237980511,2,2,2,3,7.395721608602045
949,7,2002,2002,936,2,2,192500,12.167851432709975,2,2,2,3,7.4821189235521155
950,6,1972,2006,1161,1,2,197500,12.193493863323313,2,1,1,3,7.2305631534092925
951,5,1950,2002,864,1,2,129000,11.76756768334381,2,1,1,3,6.761572768804055
952,5,1965,1965,828,1,1,119900,11.694413341015606,2,1,1,2,6.872128101338986
953,5,1972,2003,768,1,1,133900,11.804848531679264,2,1,2,2,6.643789733147672
